,Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,LongevidadeIDHM,AlfabIDHM,RendaIDHM
664,354995305000019,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),8,0,0.75,0.9717514124293790,0.6851569853862270
665,354995305000020,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),8,0,0.8333333333333330,0.6424242424242430,0.5270871859420970
666,354995305000021,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),1,0,0.8333333333333330,0.9863085834649820,0.5678472825662470
667,354995305000022,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),1,0,0.8,0.9422563397210710,0.5411711524196400
668,354995305000023,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),2,0,0.75,0.9465790914066780,0.6159834584651420
669,354995305000024,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),2,0,0.8666666666666670,0.8865089514066500,0.5487454477362250
670,354995305000025,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),2,0,0.8166666666666670,0.9554215570151830,0.49694615305941600
671,354995305000026,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),2,0,0.8166666666666670,0.9292592592592590,0.535237093732783
672,354995305000027,3,Região Sudeste,SP,São Paulo,3515,Metropolitana de São Paulo,35060,Itapecerica da Serra,20,RM São Paulo,3549953,SÃO LOURENÇO DA SERRA,354995305,SÃO LOURENÇO DA SERRA,35499530500,SÃO LOURENÇO DA SERRA,3549953000,SÃO LOURENÇO DA SERRA (todos os setores),2,0,0.7333333333333330,0.959349593495935,0.6094695224102610
673,355180105000001,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),1,0,0.85,0.9726943296075130,0.6439483440973470
674,355180105000002,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),1,0,0.7666666666666670,0.9747466279156420,0.5685315351990500
675,355180105000003,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),1,0,0.8333333333333330,0.9642432352066610,0.6262169831984790
676,355180105000004,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),1,0,0.7833333333333330,0.9162800251317000,0.5282360691155520
677,355180105000005,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),1,0,0.7833333333333330,0.9656372824256040,0.5826601712396240
678,355180105000006,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),1,0,0.7833333333333330,0.8967884116282670,0.4441740136918430
679,355180105000007,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),1,0,0.5833333333333330,0.9692982456140350,0.5787269301145340
680,355180105000008,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.8,0.9417052956875970,0.5528258992505970
681,355180105000009,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.8333333333333330,0.9318245748625500,0.5716266503039050
682,355180105000010,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.7833333333333330,0.9813874788494080,0.5640856921095750
683,355180105000011,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.8333333333333330,0.9531472359058570,0.6211065030851350
684,355180105000012,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.7833333333333330,0.9818181818181820,0.5068590597717800
685,355180105000013,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.75,0.9080459770114940,0.4996787975782250
686,355180105000014,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.8666666666666670,0.9278046162104130,0.5269460839020420
687,355180105000015,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.9,0.9213564213564220,0.5173387569440900
688,355180105000016,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),2,0,0.8833333333333330,0.9374385447394300,0.5209623753734760
689,355180105000017,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.7666666666666670,0.92482422155259,0.5534020388020650
690,355180105000018,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.85,0.838845358027204,0.577180934473921
691,355180105000019,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,,,
692,355180105000020,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.7666666666666670,0.9328980198545420,0.5393726988326670
693,355180105000021,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.7666666666666670,0.9202261084614030,0.4497872143972340
694,355180105000022,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,,,
695,355180105000023,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.85,0.7677419354838710,0.4987552082427400
696,355180105000025,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.85,0.9039084055704010,0.5362606224166580
697,355180105000026,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),5,0,0.7833333333333330,0.9197530864197530,0.45475928936731200
698,355180105000027,3,Região Sudeste,SP,São Paulo,3514,Litoral Sul Paulista,35055,Registro,0,Municípios não pertencentes a estrutura de RM,3551801,SETE BARRAS,355180105,SETE BARRAS,35518010500,SETE BARRAS,3551801000,SETE BARRAS (todos os setores),8,0,0.95,0.8850574712643680,0.30074598870554500
699,355350005000001,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,0.8166666666666670,0.9575606513791960,0.5904102222839260
700,355350005000002,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,0.8166666666666670,0.9145933431647720,0.5373720271832980
701,355350005000003,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,0.7666666666666670,0.8837555631633000,0.523300542117286
702,355350005000004,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,0.85,0.945944763467323,0.5599835906491880
703,355350005000005,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,0.7666666666666670,0.9338118022328550,0.5521867472220770
704,355350005000006,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,0.8,0.9671429848421000,0.5785313371697600
705,355350005000007,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,0.8666666666666670,0.9207680835197620,0.5067220913334770
706,355350005000008,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,0.8166666666666670,0.9550000000000000,0.6075476076807010
707,355350005000010,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,0.85,0.9160353535353540,0.49560281185750200
708,355350005000011,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,0.8166666666666670,0.9312422047076930,0.5947671657087330
709,355350005000012,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,0.7666666666666670,0.9633911368015410,0.5299975104448930
710,355350005000013,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,0.85,0.9401254449906760,0.49353635797591800
711,355350005000014,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),8,0,0.7666666666666670,0.8857045989390130,0.49416154293820500
712,355350005000015,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,0.9333333333333330,0.9833333333333330,0.6431500758922820
713,355350005000016,3,Região Sudeste,SP,São Paulo,3512,Macro Metropolitana Paulista,35045,Piedade,0,Municípios não pertencentes a estrutura de RM,3553500,TAPIRAÍ,355350005,TAPIRAÍ,35535000500,TAPIRAÍ,3553500000,TAPIRAÍ (todos os setores),1,0,0.7333333333333330,0.9423413596207710,0.5502396705698570
714,410020205000001,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,0.7333333333333330,0.9657316863956080,0.6313741998984920
715,410020205000002,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,0.7666666666666670,0.9802706552706550,0.6569856641337230
716,410020205000003,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.8333333333333330,0.9038720538720540,0.5369002450789270
717,410020205000004,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.8,0.9456043110084680,0.5120031537240040
718,410020205000005,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),5,0,0.9,0.9629629629629630,0.5632481382621480
719,410020205000006,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.7666666666666670,0.8191214470284240,0.4464269185164800
720,410020205000007,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),5,0,0.8833333333333330,0.9550898203592820,0.5417024304721370
721,410020205000008,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.8166666666666670,0.8607315389924090,0.4386684194533010
722,410020205000009,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),5,0,0.8333333333333330,0.9003849336259310,0.5450438417257130
723,410020205000010,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.8166666666666670,0.8184819601325150,0.42605292747072900
724,410020205000011,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.7666666666666670,0.8940972222222220,0.45454935997876900
725,410020205000012,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.75,0.6789915966386550,0.33264505120784900
726,410020205000013,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.7,0.9000085755938600,0.4591030554633980
727,410020205000014,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.7,0.8411027568922310,0.3664197709896110
728,410020205000015,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.8666666666666670,0.9197080291970800,0.5317637772892150
729,410020205000016,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.7833333333333330,0.8444605708756650,0.4747422737951690
730,410020205000017,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),8,0,0.6333333333333330,0.8770973154362420,0.5062714980911850
731,410020205000018,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,0.8333333333333330,0.9148561895611360,0.5419834612984470
732,410020205000019,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,0.7833333333333330,0.9517543859649120,0.5884842765430390
733,410020205000020,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),1,0,0.7333333333333330,0.9359770114942530,0.4916308441349350
734,410020205000021,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41035,Cerro Azul,23,RM Curitiba,4100202,ADRIANÓPOLIS,410020205,ADRIANÓPOLIS,41002020500,ADRIANÓPOLIS,4100202000,ADRIANÓPOLIS (todos os setores),5,0,0.9,0.9024618149146450,0.49846162767445200
735,410310705000001,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,0.75,0.9668530203656910,0.591548979189276
736,410310705000002,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,0.8,0.944016768368904,0.5743629038641610
737,410310705000003,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,0.8166666666666670,0.9551769464839470,0.6550953564621750
738,410310705000004,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),1,0,0.8,0.9269161122301570,0.592022799139845
739,410310705000005,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,0.7833333333333330,0.9894514767932490,0.5583500486689870
740,410310705000006,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,0.75,0.9779005524861880,0.535812846476464
741,410310705000007,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,0.8166666666666670,0.9021017699115040,0.5570530104125430
742,410310705000008,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,0.7666666666666670,0.9177332535885170,0.5416311113778590
743,410310705000009,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,0.7833333333333330,0.9006342494714590,0.5208382658099760
744,410310705000010,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,0.8833333333333330,0.7761363636363640,0.4051741728957900
745,410310705000011,4,Região Sul,PR,Paraná,4110,Metropolitana de Curitiba,41037,Curitiba,23,RM Curitiba,4103107,BOCAIÚVA DO SUL,410310705,BOCAIÚVA DO SUL,41031070500,BOCAIÚVA DO SUL,4103107000,BOCAIÚVA DO SUL (todos os setores),8,0,0.8333333333333330,0.9265536723163840,0.5056072619146670
